1580311710.000000, IBI
14.250652,0.828163
15.094441,0.843789
15.906978,0.812537
16.703890,0.796911
17.532053,0.828163
18.360215,0.828163
19.110250,0.750034
19.907161,0.796911
20.735324,0.828163
21.547861,0.812537
22.329147,0.781286
23.141684,0.812537
24.001099,0.859414
108.036195,0.687531
171.460974,0.828163
172.132879,0.671906
173.039171,0.906291
198.634092,0.750034
199.399752,0.765660
200.165412,0.765660
346.140844,1.140677
347.062762,0.921917
350.969190,0.843789
369.626294,0.671906
396.518150,0.828163
397.330688,0.812537
398.205728,0.875040
398.987013,0.781286
399.815176,0.828163
400.690216,0.875040
401.518379,0.828163
402.362168,0.843789
403.237208,0.875040
404.112248,0.875040
405.002914,0.890666
405.909205,0.906291
406.659240,0.750034
407.471777,0.812537
408.253062,0.781286
412.472006,0.828163
424.128789,0.812537
424.941326,0.812537
508.351394,0.906291
515.164206,1.046923
515.929866,0.765660
563.666426,0.953169
595.277248,0.781286
649.420352,0.890666
650.217263,0.796911
651.123555,0.906291
652.061098,0.937543
652.936138,0.875040
767.253871,0.921917
854.054719,0.906291
855.007888,0.953169
855.851676,0.843789
856.742342,0.890666
857.586131,0.843789
858.351791,0.765660
859.133076,0.781286
859.914362,0.781286
860.726899,0.812537
861.648817,0.921917
862.586360,0.937543
863.586405,1.000046
867.649091,0.859414
868.508506,0.859414
869.352294,0.843789
870.211709,0.859414
871.086749,0.875040
871.883660,0.796911
922.214089,0.750034
933.933375,0.703157
938.558587,0.843789
939.199241,0.640654
939.793019,0.593777
940.589930,0.796911
941.214959,0.625029
941.949367,0.734409
942.590022,0.640654
943.386933,0.796911
944.058839,0.671906
944.761996,0.703157
945.465153,0.703157
965.387940,0.828163
979.576090,0.859414
980.451130,0.875040
981.263667,0.812537
982.076204,0.812537
982.904367,0.828163
990.185950,0.718783
990.998487,0.812537
991.748522,0.750034
992.467305,0.718783
1010.249369,0.796911
1020.562341,0.859414
1021.328001,0.765660
1022.265544,0.937543
1022.968701,0.703157
1023.812490,0.843789
1038.781925,0.812537
1039.594462,0.812537
1040.422625,0.828163
1041.203911,0.781286
1100.144108,0.875040
