1581358589.000000, IBI
14.047518,0.906291
14.797552,0.750034
15.531961,0.734409
16.328872,0.796911
19.516518,0.812537
20.329056,0.812537
27.766896,1.171929
28.657562,0.890666
189.946195,0.796911
190.696229,0.750034
191.524392,0.828163
192.274426,0.750034
193.118215,0.843789
193.790121,0.671906
194.602658,0.812537
195.337066,0.734409
199.477881,0.671906
200.212290,0.734409
201.009201,0.796911
328.280652,0.734409
345.515816,0.906291
346.359604,0.843789
347.031510,0.671906
347.937802,0.906291
348.656585,0.718783
396.658782,0.984420
862.289471,0.765660
863.039505,0.750034
877.555794,0.734409
898.369247,0.812537
899.119282,0.750034
910.526054,0.796911
911.291714,0.765660
912.151128,0.859414
912.869911,0.718783
913.651197,0.781286
914.494985,0.843789
915.354400,0.859414
916.135685,0.781286
916.901345,0.765660
917.667006,0.765660
918.510794,0.843789
919.338957,0.828163
920.104617,0.765660
920.885903,0.781286
921.698440,0.812537
922.620357,0.921917
923.386017,0.765660
924.151677,0.765660
924.948589,0.796911
925.839255,0.890666
934.824041,0.781286
935.620952,0.796911
936.464741,0.843789
937.355407,0.890666
938.167944,0.812537
938.980481,0.812537
939.855521,0.875040
940.746187,0.890666
941.589976,0.843789
942.371261,0.781286
943.199424,0.828163
944.105716,0.906291
949.105945,0.859414
950.027862,0.921917
964.216011,0.984420
980.482381,1.484443
984.810704,0.812537
985.638867,0.828163
986.529533,0.890666
987.279567,0.750034
988.092104,0.812537
1020.781101,0.781286
1021.640515,0.859414
1022.499929,0.859414
1023.328092,0.828163
1024.125004,0.796911
1024.921915,0.796911
1025.750078,0.828163
1026.687621,0.937543
1027.578287,0.890666
1028.406450,0.828163
1029.234612,0.828163
1036.000547,0.906291
1036.766207,0.765660
1037.547493,0.781286
1050.063691,0.890666
1050.923105,0.859414
1051.704391,0.781286
1052.626308,0.921917
1053.454471,0.828163
1068.252023,0.796911
1069.064561,0.812537
1069.845846,0.781286
1070.627132,0.781286
1071.408418,0.781286
1072.220955,0.812537
1079.424410,0.812537
1080.330701,0.906291
1095.284511,0.859414
1096.206428,0.921917
1096.956462,0.750034
1097.847128,0.890666
1098.675291,0.828163
1099.534705,0.859414
1114.644772,0.812537
1115.394806,0.750034
1116.347975,0.953169
1117.176138,0.828163
1118.019927,0.843789
1118.879341,0.859414
1119.707504,0.828163
1120.504415,0.796911
1121.332578,0.828163
1122.301373,0.968794
1123.113910,0.812537
1123.988950,0.875040
1124.723358,0.734409
1125.692153,0.968794
1131.036147,0.906291
1131.911187,0.875040
1136.817662,0.796911
1143.739854,0.828163
1144.599268,0.859414
1145.505560,0.906291
1146.255594,0.750034
1147.177511,0.921917
1147.896294,0.718783
1148.724457,0.828163
1149.615123,0.890666
1150.599543,0.984420
1151.537086,0.937543
1152.349623,0.812537
1153.271540,0.921917
1158.474903,0.875040
1159.349943,0.875040
1171.381744,0.859414
1242.275614,0.593777
1242.885017,0.609403
1243.588174,0.703157
1246.775820,0.843789
1247.510229,0.734409
1258.870124,1.031297
1259.682661,0.812537
1311.044387,0.781286
1311.778796,0.734409
1312.653836,0.875040
1320.826085,0.796911
1321.654248,0.828163
1322.466785,0.812537
1323.310574,0.843789
1324.154362,0.843789
1324.982525,0.828163
1325.763811,0.781286
1326.545097,0.781286
1327.357634,0.812537
1328.201423,0.843789
1329.060837,0.859414
1329.857749,0.796911
1330.623409,0.765660
1331.435946,0.812537
1332.264109,0.828163
1333.123523,0.859414
1333.998563,0.875040
1334.826726,0.828163
1335.639263,0.812537
1336.467426,0.828163
1337.373718,0.906291
1338.280009,0.906291
1339.155049,0.875040
1339.967586,0.812537
1340.795749,0.828163
1341.655164,0.859414
1342.545829,0.890666
1343.436495,0.890666
1344.311535,0.875040
1345.124072,0.812537
1345.905358,0.781286
1346.733521,0.828163
1347.592935,0.859414
1348.483601,0.890666
1349.389893,0.906291
1350.218055,0.828163
1351.014967,0.796911
1351.874381,0.859414
1352.733796,0.859414
1353.608836,0.875040
1354.483876,0.875040
1355.280787,0.796911
1356.108950,0.828163
1357.015242,0.906291
2389.265617,0.437520
2412.735441,0.640654
2413.344844,0.609403
2413.954247,0.609403
2414.594902,0.640654
2415.204304,0.609403
2415.844959,0.640654
2416.485613,0.640654
2417.126267,0.640654
2417.782547,0.656280
2418.485705,0.703157
2419.220113,0.734409
2420.001399,0.781286
2420.720182,0.718783
2421.470216,0.750034
2422.251502,0.781286
2423.126542,0.875040
2424.048459,0.921917
2433.001994,0.750034
2433.767654,0.765660
2434.642694,0.875040
2435.423980,0.781286
2436.189640,0.765660
2437.017803,0.828163
2437.720960,0.703157
2458.612542,0.765660
2459.268822,0.656280
2459.940727,0.671906
2460.722013,0.781286
2461.565802,0.843789
2462.456468,0.890666
2463.284631,0.828163
2464.050291,0.765660
2476.300851,0.890666
2477.066511,0.765660
2477.941551,0.875040
2478.816592,0.875040
2479.769760,0.953169
2480.660426,0.890666
2484.910620,0.875040
2485.848163,0.937543
2486.738829,0.890666
2490.989024,0.953169
2496.926795,0.796911
2497.708081,0.781286
2498.629998,0.921917
2499.551916,0.921917
2500.458207,0.906291
2501.598884,1.140677
2505.724073,0.953169
2506.567862,0.843789
2507.380399,0.812537
2508.255439,0.875040
2509.114853,0.859414
2510.036771,0.921917
2511.177448,1.140677
2526.084380,0.875040
2526.881292,0.796911
2527.803209,0.921917
2528.709500,0.906291
2529.631418,0.921917
2530.553335,0.921917
2536.991129,1.000046
2537.850544,0.859414
2538.678707,0.828163
2539.600624,0.921917
2540.538167,0.937543
2541.475710,0.937543
2542.428878,0.953169
2543.569556,1.140677
2548.960427,0.968794
2549.710462,0.750034
2550.632379,0.921917
2551.554296,0.921917
2552.491839,0.937543
2553.413756,0.921917
2565.414305,0.953169
2566.258094,0.843789
2567.180011,0.921917
2568.101928,0.921917
2569.023846,0.921917
2569.945763,0.921917
2571.117692,1.171929
2591.321741,0.984420
2592.415541,1.093800
2593.478090,1.062549
2594.540639,1.062549
2595.540684,1.000046
2596.353222,0.812537
2597.368893,1.015671
2598.447067,1.078174
2599.603370,1.156303
2600.697170,1.093800
2601.759719,1.062549
2602.712888,0.953169
2603.587928,0.875040
2604.541096,0.953169
2605.556768,1.015671
2606.619317,1.062549
2607.869374,1.250057
2632.151735,1.078174
2633.026775,0.875040
2633.948693,0.921917
2634.870610,0.921917
2635.808153,0.937543
2644.792939,1.000046
2645.792985,1.000046
2646.605522,0.812537
2652.262031,0.875040
2653.215199,0.953169
2654.183994,0.968794
2655.277794,1.093800
2656.184085,0.906291
2657.027874,0.843789
2658.121674,1.093800
2659.090468,0.968794
2660.028011,0.937543
2660.903051,0.875040
2666.418929,0.906291
2667.309595,0.890666
2668.325266,1.015671
2669.403440,1.078174
2670.544118,1.140677
2671.637918,1.093800
2672.669215,1.031297
2673.638009,0.968794
2674.606804,0.968794
2675.591224,0.984420
2676.669398,1.078174
2677.560064,0.890666
2678.591361,1.031297
2679.607033,1.015671
2680.591453,0.984420
2681.607124,1.015671
2682.513416,0.906291
2683.419707,0.906291
2684.513507,1.093800
2685.747939,1.234432
2686.904242,1.156303
2688.029293,1.125051
2689.091842,1.062549
2689.998133,0.906291
2690.951302,0.953169
2691.935722,0.984420
2692.920142,0.984420
2700.076720,1.000046
2701.154894,1.078174
2702.170565,1.015671
2703.233114,1.062549
2704.389417,1.156303
2709.624032,1.328186
2710.952217,1.328186
2718.108795,1.187554
2722.905890,1.000046
2723.874684,0.968794
2724.702847,0.828163
2725.656015,0.953169
2726.640435,0.984420
2727.624856,0.984420
2737.719068,1.031297
2738.578482,0.859414
2739.437896,0.859414
2740.453568,1.015671
2746.969491,1.031297
2748.016414,1.046923
2749.032085,1.015671
2757.876240,0.953169
2758.938789,1.062549
2759.970086,1.031297
2760.954506,0.984420
2762.032681,1.078174
2768.267341,0.953169
2769.361141,1.093800
2770.345561,0.984420
2771.408110,1.062549
2772.220647,0.812537
